Year,PrimaryType,zipcode,Count,pop,CrimesPerThousand,CitywideCrimesPerThousand,SurpriseRatio
2012,LIQUOR LAW VIOLATION,60616,5,48433,0.103235397,0.094309236,1.094647798
2015,LIQUOR LAW VIOLATION,60616,5,48433,0.103235397,0.048059855,-2.148058863
2016,LIQUOR LAW VIOLATION,60616,5,48433,0.103235397,0.0373616,2.763141798
2012,PROSTITUTION,60616,5,48433,0.103235397,0.362753152,-0.284588561
2013,PROSTITUTION,60616,5,48433,0.103235397,0.271900275,-0.379681107
2003,STALKING,60616,5,48433,0.103235397,0.04065337,2.53940562
2008,STALKING,60616,5,48433,0.103235397,0.031271823,3.301227306
2011,STALKING,60616,5,48433,0.103235397,0.029790527,3.46537673
2001,ARSON,60613,5,48281,0.103560407,0.16623443,-0.622978086
2002,ARSON,60613,5,48281,0.103560407,0.169855378,0.609697545
2003,ARSON,60613,5,48281,0.103560407,0.15718206,0.658856405
2014,ARSON,60613,5,48281,0.103560407,0.065341652,1.584906465
2002,GAMBLING,60613,5,48281,0.103560407,0.159815476,-0.647999862
2002,HOMICIDE,60613,5,48281,0.103560407,0.108134674,-0.957698427
2003,INTERFERENCE WITH PUBLIC OFFICER,60613,5,48281,0.103560407,0.067152126,1.542176143
2005,INTERFERENCE WITH PUBLIC OFFICER,60613,5,48281,0.103560407,0.101221955,1.023102222
2014,INTERFERENCE WITH PUBLIC OFFICER,60613,5,48281,0.103560407,0.230094785,-0.450077158
2002,KIDNAPPING,60613,5,48281,0.103560407,0.136443903,0.75899622
2005,KIDNAPPING,60613,5,48281,0.103560407,0.064024944,1.617500942
2011,LIQUOR LAW VIOLATION,60613,5,48281,0.103560407,0.101880309,-1.016490899
2013,LIQUOR LAW VIOLATION,60613,5,48281,0.103560407,0.076533673,1.353135197
2009,CRIM SEXUAL ASSAULT,60611,3,28718,0.104464099,0.231905259,-0.450460243
2003,INTERFERENCE WITH PUBLIC OFFICER,60611,3,28718,0.104464099,0.067152126,-1.555633534
2008,INTERFERENCE WITH PUBLIC OFFICER,60611,3,28718,0.104464099,0.095461356,1.094307727
2009,INTIMIDATION,60611,3,28718,0.104464099,0.038019954,2.747612475
2010,INTIMIDATION,60611,3,28718,0.104464099,0.032423943,3.221819705
2012,INTIMIDATION,60611,3,28718,0.104464099,0.025675813,-4.068580011
2016,INTIMIDATION,60611,3,28718,0.104464099,0.021725688,-4.808321832
2005,LIQUOR LAW VIOLATION,60611,3,28718,0.104464099,0.165411487,0.631540778
2009,LIQUOR LAW VIOLATION,60611,3,28718,0.104464099,0.122783054,-0.850802254
2002,OFFENSE INVOLVING CHILDREN,60611,3,28718,0.104464099,0.423157147,0.246868332
2004,WEAPONS VIOLATION,60611,3,28718,0.104464099,0.707236975,-0.14770735
2006,WEAPONS VIOLATION,60611,3,28718,0.104464099,0.628892828,0.166107951
2002,ARSON,60631,3,28641,0.104744946,0.169855378,-0.616671356
2003,ARSON,60631,3,28641,0.104744946,0.15718206,0.666392502
2004,ARSON,60631,3,28641,0.104744946,0.128049887,-0.818001079
2011,ARSON,60631,3,28641,0.104744946,0.082952626,1.262708014
2007,CRIM SEXUAL ASSAULT,60631,3,28641,0.104744946,0.25214965,-0.415407858
2009,CRIM SEXUAL ASSAULT,60631,3,28641,0.104744946,0.231905259,-0.451671284
2011,CRIM SEXUAL ASSAULT,60631,3,28641,0.104744946,0.241286806,0.434109713
2012,CRIM SEXUAL ASSAULT,60631,3,28641,0.104744946,0.23174067,-0.451992073
2002,GAMBLING,60631,3,28641,0.104744946,0.159815476,-0.655411781
2005,GAMBLING,60631,3,28641,0.104744946,0.177426451,0.590356994
2013,INTERFERENCE WITH PUBLIC OFFICER,60631,3,28641,0.104744946,0.210837925,0.496803153
2015,INTERFERENCE WITH PUBLIC OFFICER,60631,3,28641,0.104744946,0.215281816,-0.486548042
2003,INTIMIDATION,60631,3,28641,0.104744946,0.05991023,1.748364943
2010,INTIMIDATION,60631,3,28641,0.104744946,0.032423943,-3.230481417
2007,KIDNAPPING,60631,3,28641,0.104744946,0.05431422,1.928499513
2008,KIDNAPPING,60631,3,28641,0.104744946,0.059087287,1.77271543
2014,KIDNAPPING,60631,3,28641,0.104744946,0.03620948,2.892749269
2016,KIDNAPPING,60631,3,28641,0.104744946,0.033246886,-3.150519006
2006,LIQUOR LAW VIOLATION,60631,3,28641,0.104744946,0.186807998,0.560709109
2014,LIQUOR LAW VIOLATION,60631,3,28641,0.104744946,0.065341652,1.603034859
2004,OFFENSE INVOLVING CHILDREN,60631,3,28641,0.104744946,0.505945185,0.20702825
2009,PROSTITUTION,60631,3,28641,0.104744946,0.648478864,0.161524071
2012,PROSTITUTION,60631,3,28641,0.104744946,0.362753152,0.288749927
2015,PROSTITUTION,60631,3,28641,0.104744946,0.217586056,0.481395491
2007,STALKING,60631,3,28641,0.104744946,0.03505736,-2.987816147
2014,STALKING,60631,3,28641,0.104744946,0.023042396,-4.545748852
2015,INTIMIDATION,60624,4,38105,0.104973101,0.019915214,-5.271000422
2011,ARSON,60659,4,38104,0.104975856,0.082952626,1.265491645
2016,CRIM SEXUAL ASSAULT,60659,4,38104,0.104975856,0.243261868,0.431534363
2009,INTERFERENCE WITH PUBLIC OFFICER,60659,4,38104,0.104975856,0.094309236,-1.113102599
2011,INTERFERENCE WITH PUBLIC OFFICER,60659,4,38104,0.104975856,0.172488794,0.608595219
2013,INTERFERENCE WITH PUBLIC OFFICER,60659,4,38104,0.104975856,0.210837925,0.497898352
2006,INTIMIDATION,60659,4,38104,0.104975856,0.045426438,2.310897787
2004,KIDNAPPING,60659,4,38104,0.104975856,0.07916709,-1.32600372
2007,KIDNAPPING,60659,4,38104,0.104975856,0.05431422,-1.932750876
2008,KIDNAPPING,60659,4,38104,0.104975856,0.059087287,1.776623368
2014,KIDNAPPING,60659,4,38104,0.104975856,0.03620948,2.899126315
2004,LIQUOR LAW VIOLATION,60659,4,38104,0.104975856,0.162119716,-0.647520598
2008,LIQUOR LAW VIOLATION,60659,4,38104,0.104975856,0.150104752,-0.699350646
2011,OBSCENITY,60659,4,38104,0.104975856,0.006583542,-15.94519473
2002,OFFENSE INVOLVING CHILDREN,60659,4,38104,0.104975856,0.423157147,-0.248077709
2003,PROSTITUTION,60659,4,38104,0.104975856,1.022753214,0.102640455
2008,PROSTITUTION,60659,4,38104,0.104975856,0.846149706,0.124062982
2009,PROSTITUTION,60659,4,38104,0.104975856,0.648478864,0.16188015
2011,PROSTITUTION,60659,4,38104,0.104975856,0.398962631,-0.263122025
2010,SEX OFFENSE,60659,4,38104,0.104975856,0.182528696,0.575119738
2016,SEX OFFENSE,60659,4,38104,0.104975856,0.154384055,-0.67996566
2008,INTERFERENCE WITH PUBLIC OFFICER,60614,7,66617,0.105078283,0.095461356,-1.100741578
2002,OFFENSE INVOLVING CHILDREN,60614,7,66617,0.105078283,0.423157147,-0.248319765
2016,OFFENSE INVOLVING CHILDREN,60614,7,66617,0.105078283,0.369172105,-0.28463224
2012,SEX OFFENSE,60614,7,66617,0.105078283,0.172817971,0.608028681
2014,WEAPONS VIOLATION,60614,7,66617,0.105078283,0.512528727,-0.205019305
2007,ARSON,60655,3,28550,0.105078809,0.117187044,-0.896675997
2011,ARSON,60655,3,28550,0.105078809,0.082952626,1.266732758
2008,CRIM SEXUAL ASSAULT,60655,3,28550,0.105078809,0.24984541,-0.420575303
2001,HOMICIDE,60655,3,28550,0.105078809,0.109780559,0.957171379
2007,KIDNAPPING,60655,3,28550,0.105078809,0.05431422,1.934646394
2015,KIDNAPPING,60655,3,28550,0.105078809,0.031271823,3.360175316
2004,STALKING,60655,3,28550,0.105078809,0.035386537,2.969457256
2009,STALKING,60655,3,28550,0.105078809,0.027486287,-3.822953952
2011,STALKING,60655,3,28550,0.105078809,0.029790527,-3.527255856
2015,WEAPONS VIOLATION,60655,3,28550,0.105078809,0.553346686,0.18989688
2005,INTERFERENCE WITH PUBLIC OFFICER,60629,12,113916,0.105340777,0.101221955,-1.040691001
2007,KIDNAPPING,60629,12,113916,0.105340777,0.05431422,1.939469593
2003,ARSON,60610,4,37726,0.106027673,0.15718206,0.674553275
2004,ARSON,60610,4,37726,0.106027673,0.128049887,-0.82801848
2004,GAMBLING,60610,4,37726,0.106027673,0.184668347,0.574151852
2014,HOMICIDE,60610,4,37726,0.106027673,0.069950131,1.515760889
2016,HOMICIDE,60610,4,37726,0.106027673,0.128543653,0.824837872
2009,KIDNAPPING,60610,4,37726,0.106027673,0.048224443,2.198629276
2005,STALKING,60610,4,37726,0.106027673,0.031601001,3.355199884
2006,STALKING,60610,4,37726,0.106027673,0.030613469,-3.463432139
2003,ARSON,60657,7,65996,0.106067034,0.15718206,0.674803693
2004,ARSON,60657,7,65996,0.106067034,0.128049887,0.82832587
2001,HOMICIDE,60657,7,65996,0.106067034,0.109780559,0.966173203
2004,INTERFERENCE WITH PUBLIC OFFICER,60657,7,65996,0.106067034,0.087396517,-1.213629993
2012,INTERFERENCE WITH PUBLIC OFFICER,60657,7,65996,0.106067034,0.202114732,0.524786259
2008,WEAPONS VIOLATION,60657,7,65996,0.106067034,0.638109786,0.166220667
2001,GAMBLING,60640,7,65790,0.106399149,0.1537257,0.692136374
2005,GAMBLING,60640,7,65790,0.106399149,0.177426451,-0.599680309
2016,HOMICIDE,60640,7,65790,0.106399149,0.128543653,0.827727751
2007,INTERFERENCE WITH PUBLIC OFFICER,60640,7,65790,0.106399149,0.111426444,-0.954882383
2002,GAMBLING,60617,9,84155,0.106945517,0.159815476,0.66918123
2011,GAMBLING,60617,9,84155,0.106945517,0.121137169,0.882846433
2005,HOMICIDE,60617,9,84155,0.106945517,0.074558611,1.434381843
2010,HOMICIDE,60617,9,84155,0.106945517,0.072089782,-1.483504509
2005,INTERFERENCE WITH PUBLIC OFFICER,60617,9,84155,0.106945517,0.101221955,1.056544674
2010,LIQUOR LAW VIOLATION,60617,9,84155,0.106945517,0.121137169,-0.882846433
2015,LIQUOR LAW VIOLATION,60617,9,84155,0.106945517,0.048059855,2.225256763
2004,STALKING,60617,9,84155,0.106945517,0.035386537,-3.022209185
2009,STALKING,60617,9,84155,0.106945517,0.027486287,-3.890868112
2002,INTERFERENCE WITH PUBLIC OFFICER,60649,5,46650,0.107181136,0.059416464,1.803896227
2003,INTERFERENCE WITH PUBLIC OFFICER,60649,5,46650,0.107181136,0.067152126,1.596094456
2009,KIDNAPPING,60649,5,46650,0.107181136,0.048224443,-2.222547911
2016,KIDNAPPING,60649,5,46650,0.107181136,0.033246886,-3.223794743
2013,LIQUOR LAW VIOLATION,60649,5,46650,0.107181136,0.076533673,1.400444168
2014,STALKING,60649,5,46650,0.107181136,0.023042396,-4.651475272
2009,CRIM SEXUAL ASSAULT,60634,8,74298,0.1076745,0.231905259,0.46430383
2013,CRIM SEXUAL ASSAULT,60634,8,74298,0.1076745,0.208533686,-0.516341039
2015,CRIM SEXUAL ASSAULT,60634,8,74298,0.1076745,0.222029946,0.484954853
2001,GAMBLING,60634,8,74298,0.1076745,0.1537257,-0.700432652
2013,SEX OFFENSE,60634,8,74298,0.1076745,0.167221961,0.64390167
2016,SEX OFFENSE,60634,8,74298,0.1076745,0.154384055,0.697445732
2006,INTIMIDATION,60609,7,64906,0.107848273,0.045426438,-2.374130069
2011,INTIMIDATION,60609,7,64906,0.107848273,0.028144641,-3.831929234
2011,KIDNAPPING,60609,7,64906,0.107848273,0.043780553,2.463383079
2014,LIQUOR LAW VIOLATION,60609,7,64906,0.107848273,0.065341652,-1.650528713
2010,INTIMIDATION,60623,10,92108,0.108568203,0.032423943,3.348396023
2013,INTIMIDATION,60623,10,92108,0.108568203,0.022054865,4.922641915
2002,STALKING,60623,10,92108,0.108568203,0.032917709,-3.298170083
2008,STALKING,60623,10,92108,0.108568203,0.031271823,3.471757982
2012,STALKING,60623,10,92108,0.108568203,0.034069829,3.186637761
2008,ARSON,60618,10,92084,0.108596499,0.105995023,1.024543382
2013,CRIM SEXUAL ASSAULT,60618,10,92084,0.108596499,0.208533686,0.520762382
2004,INTERFERENCE WITH PUBLIC OFFICER,60618,10,92084,0.108596499,0.087396517,1.242572388
2005,INTERFERENCE WITH PUBLIC OFFICER,60618,10,92084,0.108596499,0.101221955,1.072855184
2012,INTERFERENCE WITH PUBLIC OFFICER,60618,10,92084,0.108596499,0.202114732,-0.537301252
2005,PROSTITUTION,60618,10,92084,0.108596499,1.007940245,-0.107741009
2016,PUBLIC PEACE VIOLATION,60618,10,92084,0.108596499,0.264164614,-0.411094042
2013,SEX OFFENSE,60618,10,92084,0.108596499,0.167221961,0.649415293
2014,WEAPONS VIOLATION,60618,10,92084,0.108596499,0.512528727,-0.211883731
2002,ARSON,60656,3,27613,0.108644479,0.169855378,-0.639629316
2001,CRIM SEXUAL ASSAULT,60656,3,27613,0.108644479,0.295436437,-0.367742314
2002,CRIM SEXUAL ASSAULT,60656,3,27613,0.108644479,0.301032447,0.360906208
2003,CRIM SEXUAL ASSAULT,60656,3,27613,0.108644479,0.261366608,-0.415678498
2005,CRIM SEXUAL ASSAULT,60656,3,27613,0.108644479,0.253795535,-0.428078764
2006,CRIM SEXUAL ASSAULT,60656,3,27613,0.108644479,0.240299275,-0.452121544
2011,CRIM SEXUAL ASSAULT,60656,3,27613,0.108644479,0.241286806,-0.450271115
2013,CRIM SEXUAL ASSAULT,60656,3,27613,0.108644479,0.208533686,-0.520992466
2015,CRIM SEXUAL ASSAULT,60656,3,27613,0.108644479,0.222029946,-0.489323539
2007,INTERFERENCE WITH PUBLIC OFFICER,60656,3,27613,0.108644479,0.111426444,0.975033167
2010,INTERFERENCE WITH PUBLIC OFFICER,60656,3,27613,0.108644479,0.131012481,0.829268158
2012,INTERFERENCE WITH PUBLIC OFFICER,60656,3,27613,0.108644479,0.202114732,-0.537538643
2013,INTERFERENCE WITH PUBLIC OFFICER,60656,3,27613,0.108644479,0.210837925,-0.515298559
2015,NON-CRIMINAL,60656,3,27613,0.108644479,0.002468828,-44.00649694
2001,OFFENSE INVOLVING CHILDREN,60656,3,27613,0.108644479,0.368184574,0.295081562
2003,OFFENSE INVOLVING CHILDREN,60656,3,27613,0.108644479,0.498867878,0.21778207
2007,OFFENSE INVOLVING CHILDREN,60656,3,27613,0.108644479,0.471381591,0.230480955
2009,OFFENSE INVOLVING CHILDREN,60656,3,27613,0.108644479,0.420029965,-0.258658877
2014,OFFENSE INVOLVING CHILDREN,60656,3,27613,0.108644479,0.386618491,-0.281012113
2015,OFFENSE INVOLVING CHILDREN,60656,3,27613,0.108644479,0.364563626,0.298012395
2010,PROSTITUTION,60656,3,27613,0.108644479,0.409002533,-0.265632778
2006,SEX OFFENSE,60656,3,27613,0.108644479,0.256922718,-0.422868324
2010,SEX OFFENSE,60656,3,27613,0.108644479,0.182528696,-0.595218624
2012,SEX OFFENSE,60656,3,27613,0.108644479,0.172817971,-0.628664242
2011,WEAPONS VIOLATION,60656,3,27613,0.108644479,0.638603552,0.17012821
2005,CRIM SEXUAL ASSAULT,60608,9,82739,0.108775789,0.253795535,-0.428596149
2004,HOMICIDE,60608,9,82739,0.108775789,0.074723199,-1.455716434
2006,HOMICIDE,60608,9,82739,0.108775789,0.078508736,-1.385524656
2007,HOMICIDE,60608,9,82739,0.108775789,0.073735668,-1.475212636
2009,HOMICIDE,60608,9,82739,0.108775789,0.07571073,1.436728828
2014,INTERFERENCE WITH PUBLIC OFFICER,60608,9,82739,0.108775789,0.230094785,-0.472743391
2012,PROSTITUTION,60608,9,82739,0.108775789,0.362753152,-0.299861734
2001,INTERFERENCE WITH PUBLIC OFFICER,60651,7,64267,0.108920597,0.066822949,1.629987879
2002,INTERFERENCE WITH PUBLIC OFFICER,60651,7,64267,0.108920597,0.059416464,-1.833171964
2001,INTIMIDATION,60651,7,64267,0.108920597,0.045920204,2.371953688
2009,KIDNAPPING,60651,7,64267,0.108920597,0.048224443,2.258618017
2014,KIDNAPPING,60651,7,64267,0.108920597,0.03620948,-3.008068541
2015,LIQUOR LAW VIOLATION,60651,7,64267,0.108920597,0.048059855,-2.26635301
2001,STALKING,60651,7,64267,0.108920597,0.033411474,3.259975758
2008,CRIM SEXUAL ASSAULT,60638,6,55026,0.109039363,0.24984541,0.436427322
2010,CRIM SEXUAL ASSAULT,60638,6,55026,0.109039363,0.221371592,0.492562583
2009,INTERFERENCE WITH PUBLIC OFFICER,60638,6,55026,0.109039363,0.094309236,-1.156189658
2005,INTIMIDATION,60638,6,55026,0.109039363,0.042463844,2.567816567
2004,KIDNAPPING,60638,6,55026,0.109039363,0.07916709,1.377331963
2016,PROSTITUTION,60638,6,55026,0.109039363,0.131670835,-0.828120843
2003,HOMICIDE,60632,10,91326,0.109497843,0.099411481,-1.101460737
2004,HOMICIDE,60632,10,91326,0.109497843,0.074723199,1.465379483
2007,HOMICIDE,60632,10,91326,0.109497843,0.073735668,1.485005101
2011,KIDNAPPING,60632,10,91326,0.109497843,0.043780553,-2.501061223
2014,LIQUOR LAW VIOLATION,60632,10,91326,0.109497843,0.065341652,1.675774019
2005,INTIMIDATION,60619,7,63825,0.109674892,0.042463844,-2.582782924
2013,INTIMIDATION,60619,7,63825,0.109674892,0.022054865,-4.972820855
2012,KIDNAPPING,60619,7,63825,0.109674892,0.038842896,2.823550824
2010,LIQUOR LAW VIOLATION,60619,7,63825,0.109674892,0.121137169,0.90537771
2001,ARSON,60646,3,27177,0.11038746,0.16623443,0.664046914
2010,ARSON,60646,3,27177,0.11038746,0.08591522,-1.284841729
2002,CRIM SEXUAL ASSAULT,60646,3,27177,0.11038746,0.301032447,-0.366696218
2004,CRIM SEXUAL ASSAULT,60646,3,27177,0.11038746,0.257910249,-0.428007264
2008,CRIM SEXUAL ASSAULT,60646,3,27177,0.11038746,0.24984541,-0.441823045
2011,CRIM SEXUAL ASSAULT,60646,3,27177,0.11038746,0.241286806,0.457494804
2012,CRIM SEXUAL ASSAULT,60646,3,27177,0.11038746,0.23174067,0.476340471
2004,KIDNAPPING,60646,3,27177,0.11038746,0.07916709,-1.394360463
2007,KIDNAPPING,60646,3,27177,0.11038746,0.05431422,-2.032386008
2004,LIQUOR LAW VIOLATION,60646,3,27177,0.11038746,0.162119716,-0.680900896
2003,OFFENSE INVOLVING CHILDREN,60646,3,27177,0.11038746,0.498867878,0.221275943
2009,PROSTITUTION,60646,3,27177,0.11038746,0.648478864,0.170225224
2009,PUBLIC PEACE VIOLATION,60646,3,27177,0.11038746,0.517960149,-0.2131196
2012,PUBLIC PEACE VIOLATION,60646,3,27177,0.11038746,0.494917753,-0.22304203
2010,ROBBERY,60646,3,27177,0.11038746,2.349172292,0.046989938
2013,ROBBERY,60646,3,27177,0.11038746,1.945436593,0.056741741
2004,SEX OFFENSE,60646,3,27177,0.11038746,0.296588557,-0.372190556
2006,SEX OFFENSE,60646,3,27177,0.11038746,0.256922718,0.429652391
2012,SEX OFFENSE,60646,3,27177,0.11038746,0.172817971,0.638749888
2003,STALKING,60646,3,27177,0.11038746,0.04065337,-2.715333533
2005,WEAPONS VIOLATION,60646,3,27177,0.11038746,0.675800563,0.16334325
2010,WEAPONS VIOLATION,60646,3,27177,0.11038746,0.609635968,-0.181071108
2014,WEAPONS VIOLATION,60646,3,27177,0.11038746,0.512528727,-0.215378093
2006,ARSON,60645,5,45274,0.110438662,0.119491283,0.924240325
2007,ARSON,60645,5,45274,0.110438662,0.117187044,-0.94241359
2015,CRIM SEXUAL ASSAULT,60645,5,45274,0.110438662,0.222029946,0.497404356
2016,HOMICIDE,60645,5,45274,0.110438662,0.128543653,0.859152978
2001,INTERFERENCE WITH PUBLIC OFFICER,60645,5,45274,0.110438662,0.066822949,-1.652705606
2006,KIDNAPPING,60645,5,45274,0.110438662,0.055795517,1.979346537
2009,KIDNAPPING,60645,5,45274,0.110438662,0.048224443,-2.290097188
2002,LIQUOR LAW VIOLATION,60645,5,45274,0.110438662,0.232728202,-0.474539233
2009,PROSTITUTION,60645,5,45274,0.110438662,0.648478864,-0.170304182
2002,WEAPONS VIOLATION,60645,5,45274,0.110438662,0.704603558,-0.156738724
2013,GAMBLING,60639,10,90407,0.110610904,0.098094772,1.127592239
2011,HOMICIDE,60639,10,90407,0.110610904,0.071925194,1.537860353
2006,KIDNAPPING,60639,10,90407,0.110610904,0.055795517,1.982433553
2016,GAMBLING,60620,8,72216,0.110778775,0.031107235,3.561190034
2011,INTIMIDATION,60620,8,72216,0.110778775,0.028144641,-3.936052142
2016,PROSTITUTION,60620,8,72216,0.110778775,0.131670835,-0.841331145
2010,STALKING,60620,8,72216,0.110778775,0.031107235,3.561190034
2015,STALKING,60620,8,72216,0.110778775,0.025346636,4.370551405
2015,GAMBLING,60628,8,72202,0.110800255,0.051022449,-2.171598142
2008,INTIMIDATION,60628,8,72202,0.110800255,0.04295761,2.579292812
2010,LIQUOR LAW VIOLATION,60628,8,72202,0.110800255,0.121137169,0.914667696
2014,LIQUOR LAW VIOLATION,60628,8,72202,0.110800255,0.065341652,1.695706358
2001,STALKING,60628,8,72202,0.110800255,0.033411474,3.316233616
2002,STALKING,60628,8,72202,0.110800255,0.032917709,-3.36597712
2004,STALKING,60628,8,72202,0.110800255,0.035386537,3.131141507
2008,STALKING,60628,8,72202,0.110800255,0.031271823,-3.54313381
2009,STALKING,60628,8,72202,0.110800255,0.027486287,4.031110323
2006,ARSON,60630,6,54093,0.110920082,0.119491283,-0.928269236
2013,ARSON,60630,6,54093,0.110920082,0.05991023,1.851438091
2005,CRIM SEXUAL ASSAULT,60630,6,54093,0.110920082,0.253795535,-0.437045049
2005,GAMBLING,60630,6,54093,0.110920082,0.177426451,0.625160914
2015,INTERFERENCE WITH PUBLIC OFFICER,60630,6,54093,0.110920082,0.215281816,0.515232007
2006,INTIMIDATION,60630,6,54093,0.110920082,0.045426438,2.441751685
2003,KIDNAPPING,60630,6,54093,0.110920082,0.116034924,0.955919809
2008,KIDNAPPING,60630,6,54093,0.110920082,0.059087287,-1.877224137
2001,INTIMIDATION,60621,4,35912,0.111383382,0.045920204,2.425585521
2010,INTIMIDATION,60621,4,35912,0.111383382,0.032423943,3.435220104
2012,INTIMIDATION,60621,4,35912,0.111383382,0.025675813,4.338066413
2011,LIQUOR LAW VIOLATION,60621,4,35912,0.111383382,0.101880309,1.093276834
2014,LIQUOR LAW VIOLATION,60621,4,35912,0.111383382,0.065341652,1.704630631
2001,STALKING,60621,4,35912,0.111383382,0.033411474,3.333686505
2010,STALKING,60621,4,35912,0.111383382,0.031107235,-3.580626246
2002,GAMBLING,60641,8,71663,0.111633618,0.159815476,-0.698515694
2006,HOMICIDE,60641,8,71663,0.111633618,0.078508736,-1.421926077
2016,INTERFERENCE WITH PUBLIC OFFICER,60641,8,71663,0.111633618,0.1537257,-0.726187087
2008,KIDNAPPING,60641,8,71663,0.111633618,0.059087287,1.889300108
2015,PROSTITUTION,60641,8,71663,0.111633618,0.217586056,-0.513055022
2002,STALKING,60641,8,71663,0.111633618,0.032917709,3.391293694
2006,HOMICIDE,60629,13,113916,0.114119176,0.078508736,-1.453585701
2007,HOMICIDE,60629,13,113916,0.114119176,0.073735668,1.547679419
2002,GAMBLING,60622,6,52548,0.11418132,0.159815476,0.714457213
2008,GAMBLING,60622,6,52548,0.11418132,0.197341665,0.578597126
2008,HOMICIDE,60622,6,52548,0.11418132,0.084433923,1.3523157
2004,INTERFERENCE WITH PUBLIC OFFICER,60622,6,52548,0.11418132,0.087396517,-1.306474489
2001,INTIMIDATION,60622,6,52548,0.11418132,0.045920204,2.486515964
2003,INTIMIDATION,60622,6,52548,0.11418132,0.05991023,1.9058735
2012,KIDNAPPING,60622,6,52548,0.11418132,0.038842896,2.939567601
2016,LIQUOR LAW VIOLATION,60622,6,52548,0.11418132,0.0373616,-3.056114334
2004,STALKING,60622,6,52548,0.11418132,0.035386537,3.226688158
2009,STALKING,60622,6,52548,0.11418132,0.027486287,-4.154119484
2010,STALKING,60622,6,52548,0.11418132,0.031107235,-3.670571185
2012,STALKING,60622,6,52548,0.11418132,0.034069829,-3.351391082
2012,ARSON,60625,9,78651,0.114429569,0.077192027,1.482401391
2001,HOMICIDE,60625,9,78651,0.114429569,0.109780559,1.042348205
2004,INTERFERENCE WITH PUBLIC OFFICER,60625,9,78651,0.114429569,0.087396517,1.309314976
2011,INTERFERENCE WITH PUBLIC OFFICER,60625,9,78651,0.114429569,0.172488794,-0.663402913
2015,INTERFERENCE WITH PUBLIC OFFICER,60625,9,78651,0.114429569,0.215281816,-0.531533832
2014,ARSON,60647,10,87291,0.114559347,0.065341652,-1.753236164
2007,INTERFERENCE WITH PUBLIC OFFICER,60647,10,87291,0.114559347,0.111426444,-1.028116333
2001,INTIMIDATION,60647,10,87291,0.114559347,0.045920204,2.494748234
2005,INTIMIDATION,60647,10,87291,0.114559347,0.042463844,2.697809137
2008,KIDNAPPING,60647,10,87291,0.114559347,0.059087287,-1.93881548
2009,KIDNAPPING,60647,10,87291,0.114559347,0.048224443,2.375545247
2012,KIDNAPPING,60647,10,87291,0.114559347,0.038842896,-2.949299819
2013,STALKING,60647,10,87291,0.114559347,0.025182047,4.54924678
2006,ARSON,60660,5,42752,0.116953593,0.119491283,-0.978762549
2014,ARSON,60660,5,42752,0.116953593,0.065341652,-1.789878111
2010,HOMICIDE,60660,5,42752,0.116953593,0.072089782,1.622332443
2012,HOMICIDE,60660,5,42752,0.116953593,0.082952626,1.409884147
2003,INTERFERENCE WITH PUBLIC OFFICER,60660,5,42752,0.116953593,0.067152126,-1.741621594
2005,INTERFERENCE WITH PUBLIC OFFICER,60660,5,42752,0.116953593,0.101221955,-1.155417252
2006,INTERFERENCE WITH PUBLIC OFFICER,60660,5,42752,0.116953593,0.124758117,-0.937442758
2005,KIDNAPPING,60660,5,42752,0.116953593,0.064024944,-1.826687944
2008,PROSTITUTION,60660,5,42752,0.116953593,0.846149706,-0.138218559
2008,ARSON,60617,10,84155,0.118828352,0.105995023,1.121074836
2010,GAMBLING,60617,10,84155,0.118828352,0.152573581,-0.778826531
2002,INTERFERENCE WITH PUBLIC OFFICER,60617,10,84155,0.118828352,0.059416464,1.999922976
2011,KIDNAPPING,60617,10,84155,0.118828352,0.043780553,-2.714181181
2012,KIDNAPPING,60617,10,84155,0.118828352,0.038842896,-3.059204213
2013,KIDNAPPING,60617,10,84155,0.118828352,0.039995016,-2.971078988
2015,KIDNAPPING,60617,10,84155,0.118828352,0.031271823,3.799853654
2013,PROSTITUTION,60617,10,84155,0.118828352,0.271900275,-0.437029173
2007,STALKING,60617,10,84155,0.118828352,0.03505736,-3.389540818
2010,STALKING,60617,10,84155,0.118828352,0.031107235,-3.819958699
2005,INTIMIDATION,60623,11,92108,0.119425023,0.042463844,2.812393094
2007,INTIMIDATION,60623,11,92108,0.119425023,0.041970079,-2.845480072
2009,INTIMIDATION,60623,11,92108,0.119425023,0.038019954,3.141114365
2011,INTIMIDATION,60623,11,92108,0.119425023,0.028144641,4.243259756
2004,KIDNAPPING,60623,11,92108,0.119425023,0.07916709,-1.508518541
2006,KIDNAPPING,60623,11,92108,0.119425023,0.055795517,-2.140405364
2010,ARSON,60618,11,92084,0.119456149,0.08591522,-1.390395655
2011,ARSON,60618,11,92084,0.119456149,0.082952626,-1.440052643
2012,ARSON,60618,11,92084,0.119456149,0.077192027,1.547519258
2006,INTERFERENCE WITH PUBLIC OFFICER,60618,11,92084,0.119456149,0.124758117,0.957502021
2013,INTERFERENCE WITH PUBLIC OFFICER,60618,11,92084,0.119456149,0.210837925,-0.566578089
2001,INTIMIDATION,60618,11,92084,0.119456149,0.045920204,-2.601385419
2014,LIQUOR LAW VIOLATION,60618,11,92084,0.119456149,0.065341652,-1.828177662
2006,PROSTITUTION,60618,11,92084,0.119456149,1.15771582,0.103182618
